Model_Name,MaskingRate,run_id,loss
GNN_V1,0.0,2,0.07931841164827347
GNN_V1,0.0,4,0.08014420419931412
Modified_Steamboat,1.0,3,0.0997697114944458
Modified_Steamboat,1.0,4,0.10273110121488571
Modified_Steamboat,1.0,1,0.10150814801454544
Modified_Steamboat,1.0,2,0.10119041055440903
Modified_Steamboat,1.0,0,0.10113630443811417
Modified_Steamboat,0.9,0,0.09990423917770386
Modified_Steamboat,0.9,1,0.09800061583518982
Modified_Steamboat,0.9,2,0.09812121093273163
Modified_Steamboat,0.8,0,0.09871380776166916
Modified_Steamboat,0.9,4,0.09852556139230728
Modified_Steamboat,0.9,3,0.09909076988697052
Modified_Steamboat,0.8,1,0.10315947234630585
Modified_Steamboat,0.8,2,0.09729912877082825
Modified_Steamboat,0.8,4,0.10082677006721497
Modified_Steamboat,0.8,3,0.10460733622312546
Modified_Steamboat,0.7,0,0.09654225409030914
Modified_Steamboat,0.7,2,0.10156644135713577
Modified_Steamboat,0.7,1,0.10052341222763062
Modified_Steamboat,0.7,3,0.10463368147611618
Modified_Steamboat,0.7,4,0.09994655102491379
Modified_Steamboat,0.6,0,0.10034898668527603
Modified_Steamboat,0.6,2,0.0997435450553894
Modified_Steamboat,0.6,1,0.10097699612379074
Modified_Steamboat,0.6,3,0.10311729460954666
Modified_Steamboat,0.6,4,0.10441164672374725
Modified_Steamboat,0.5,0,0.10281767696142197
Modified_Steamboat,0.5,1,0.10395796597003937
Modified_Steamboat,0.5,2,0.09904620051383972
Modified_Steamboat,0.5,3,0.1040777936577797
Modified_Steamboat,0.5,4,0.10128434747457504
Modified_Steamboat,0.4,0,0.10214774310588837
Modified_Steamboat,0.4,2,0.10054673999547958
Modified_Steamboat,0.4,1,0.10068601369857788
Modified_Steamboat,0.4,3,0.10522329807281494
Modified_Steamboat,0.4,4,0.10632546991109848
Modified_Steamboat,0.3,0,0.10426216572523117
Modified_Steamboat,0.3,1,0.10349654406309128
Modified_Steamboat,0.3,3,0.10576260834932327
Modified_Steamboat,0.3,2,0.10268859565258026
Modified_Steamboat,0.2,1,0.10713962465524673
Modified_Steamboat,0.3,4,0.10423895716667175
Modified_Steamboat,0.2,0,0.10400978475809097
Modified_Steamboat,0.2,2,0.10120775550603867
Modified_Steamboat,0.1,0,0.1064055934548378
Modified_Steamboat,0.2,3,0.10242348909378052
Modified_Steamboat,0.1,1,0.10643726587295532
Modified_Steamboat,0.2,4,0.10693777352571487
Modified_Steamboat,0.0,0,0.10710655897855759
Modified_Steamboat,0.0,1,0.10416212677955627
Modified_Steamboat,0.1,2,0.10454712808132172
Modified_Steamboat,0.1,3,0.10473223775625229
Modified_Steamboat,0.1,4,0.10210524499416351
Modified_Steamboat,0.0,3,0.10572942346334457
Modified_Steamboat,0.0,2,0.10269543528556824
Modified_Steamboat,0.0,4,0.10151510685682297
